GEOID,prediction,actual,error
25027710200,-1105132.1132251658,106369.00016297316,1211501.1133881388
25027710601,-1462779.0409081602,67565.00103493873,1530344.041943099
25027710602,-1317508.0743429544,57194.00100904774,1374702.0753520022
25027710800,-1446629.1457476062,58562.99718854732,1505192.1429361536
25027716102,-787137.1380446537,99043.99989481572,886181.1379394694
25027716200,-913592.2572744587,77934.99939921772,991527.2566736764
25027719100,-1291369.39393219,136027.00020336022,1427396.3941355501
25027723100,-958737.1972042291,85513.00080449789,1044250.1980087269
25027724100,-992459.4037657656,78988.0011345936,1071447.4049003592
25027729200,-1583710.2999675083,104090.9999722259,1687801.2999397342
25027730500,-1755683.102099759,71667.00112835554,1827350.1032281145
25027730902,-1615068.290017584,82697.00085519868,1697765.2908727827
25027731102,-1927238.7589904824,119428.99980288412,2046667.7587933666
25027731400,-2687786.7893157494,37620.999647422315,2725407.7889631717
25027731602,-2384919.730694705,28234.99903245407,2413154.7297271593
25027731802,-2572471.645447623,32154.997494724477,2604626.6429423476
25027732001,-1420059.881371817,32952.002330238596,1453011.8837020558
25027732202,-2136995.621861293,82318.00104440871,2219313.622905702
25027732600,-2986588.997287639,48437.99730937608,3035026.994597015
25027738100,-1256101.552564106,97901.99995769859,1354003.5525218046
25027739101,-1547265.3898650054,116354.00009706331,1663619.3899620688
25027739202,-1817102.426986804,106969.9999677508,1924072.4269545549
25027741101,-761980.1200644841,181607.00178094217,943587.1218454263
25027744300,-1750075.7039183737,64629.99914602279,1814705.7030643965
25027745100,-850950.8257688421,115216.00006716952,966166.8258360117
25027747101,-1121128.5526917316,88427.00043159703,1209555.5531233286
25027749200,-1061750.6425456572,122268.00037147963,1184018.642917137
25027750300,-851461.6788661067,99559.00009815948,951020.6789642661
25027752101,-849195.0747043723,146033.00098048305,995228.0756848553
25027752102,-649580.2257722955,153770.99867469663,803351.2244469922
25027753200,-1250259.793941192,91893.99955800963,1342153.7934992018
25027754300,-1720091.0061262127,49318.001017840485,1769409.0071440532
25027755100,-1271559.6258711126,58933.997894282686,1330493.6237653953
25027756102,-975653.2812084943,127315.00009419376,1102968.2813026882
25027761300,-1370113.3218573774,114903.99985513254,1485017.32171251
